Data in rows as: coms
37.47906082067692,37.90514476954282,38.184813735305816,38.60828926538963,38.893187064060456,39.319206502675,39.59898988610694,40.02249367543207,40.30731943456424,40.73327877792309,41.01316861692108,41.43669871020132,41.72145730915928,42.1473605342019,42.42734966975901,42.850904307843955,43.13560014651471,43.56145084819834,43.841532819918605,44.26511041441103,44.54974747403177,44.975548912714785,45.25571787078402,45.6793169826345,45.96389887727106,46.389654018972806,46.669904649570476,47.093523970924075,47.37805399127322,47.803765542057455,48.08409300381988,48.507731342539614,48.79221249338874,49.21788292887048,49.49828279849716,49.921939064904116,50.20637409731956,50.63200568810207,50.91247391357053,51.3361471090303,51.620538548139926,52.046133381837315,52.326666241984114,52.7503554490394,53.03470561811388,53.46026561849464,53.74085968795065,54.16456406175536,54.44887510316444,54.874402046856055,55.1550541655069,55.57877292636101,55.86304681987906,56.288542350997155,56.569249597285626,56.99298202410539,57.277220602958735,57.70268624596259,57.983445913467406,58.40719133805357,58.691396303035766,59.11683347406219,59.397643050882074,59.821400852872046,60.10557378479969,60.530983801686226,60.811840952235606,61.23561055464378,61.51975292538162,61.94513701655684,62.22603956544238,62.64982043070834,62.93393361295637,63.35929292534758,63.64023884304646,64.06403046952322,64.34811574552903,64.77345135161474,65.05443874171846,65.4782406605431,65.76229922987791,66.18761213399378,66.46863922181647,66.89245099411443,67.1764839806312,67.60177512462228,67.88284024700204,68.3066614613831,68.59066991945771,69.01594018775663,69.29704178390301,69.72087205421343,70.00485697435572,70.43010719855536,70.71124380181698,71.13508276511668,71.41904507902636,71.8442760420063,72.12544627244951,72.54929358718802,72.83323417231999,73.25844661197779,73.5396491696826,73.96350451405071,74.24742419774574,74.67261881037788,74.95385246936945,75.37771553980659,75.66161510303623,76.08679254640717,76.36805614915178,76.79192665899195,77.07580683976003,77.50096773589347,77.78226018829743,78.20613786653833,78.48999936297618,78.91514430069807,79.19646456755504,79.62034915773731,79.9041926309252,80.32932216818465,80.61066926902419,81.0345605282092,81.31838660475256,81.74350127074322,82.02487427603897,82.44877197387478,82.73258124826035,83.15768154536296,83.43907957306337,83.86298349093002,84.14677652768405,84.57186293324749,84.85328514559704,85.27719507582317,85.56097241149145,85.98604537946841,86.26749098009053,86.69140672523432,86.97516887020112,87.40022883265237,87.68169706386847,88.10561843605662,88.38936587621839,88.81441324469807,89.0959033850603,89.51983020537963,89.80356340368682,90.22859857051976,90.51010993253738,90.93404203047393,91.21776142835341,91.64278476781465,91.92431669585584,92.3482539087773,92.6319599274462,93.05697179685143,93.33852366520482,93.76246583788206,94.04615887956297,94.47115962027777,94.75273083135916,95.1766778155237,95.46035826456969,95.88534820294497,96.16693818563634,96.59088983957028,96.87455806350809,97.29953751174772,97.58114571985718,98.00510190801293,98.28875825851092,98.71372751547781,98.99535342630986,99.41931401895711,99.70295883272472,100.12791818469015,100.40956129771706,100.8335261706145,101.1171597702388,101.54210949157991,101.82376932720572,102.2477383612958,102.53136105602032,102.95630140987001,103.23797750827939,103.66195058940383,103.94556267585452,104.37049391470752,104.65218583479276,105.07616285342742,105.35976461628984,105.78468698256852,106.06639430092834,106.49037515193568,106.77396686458736,107.19888059117037,107.48060290117468,107.90458748357274,108.18816940867426,108.61307471939095,108.89481163030679,109.31879984705284,109.60237223710078,110.02726934719412,110.30902048336755,110.73301224115599,111.01657533900062,111.4414644555607,111.72322945565081,112.14722466472365,112.43077870405416,112.85566002642491,113.13743854268579,113.56143711665506,113.8449823224546,114.2698560426152,114.5516477402224,114.97564959590358,115.25918618487638,115.68405248779972,115.96585704421797,116.38986210147344,116.67339028244615,117.09824934643558,117.3800664508246,117.8040746324167,118.08759460671557,118.51244660372176,118.79427595637763,119.21828718783037,119.50179914963624,119.92664424555538,120.20848555738485,120.63249976685388,120.91600390353628,121.34084225849102,121.62269525051646,122.04671236866646,122.33020886109857,122.75504062970286,123.03690503259581,123.46092499248498,123.74441401534051,124.16923934694938,124.45111490059058,124.87513763756179,125.15861935959505,125.58343839854044,125.86532485160478,126.28935030318273,126.57282488749313,126.99763777330664,127.27953488287109,127.70356298866528,127.98703059294719,128.4118374605706,128.69374499174387,129.1177756933568,129.40123647013579,129.82603745012017,130.10795517569247,130.53198841663294,130.81544251348922,131.24023773218335,131.5221654322951,131.94620115789618,132.229648717676,132.6544382974049,132.93637575923304,133.3604139165742,133.64385507759044,134.06863913682423,134.35058615428517,134.7746266921189,135.0580615883406,135.482840241855,135.76479661532292,136.18883948400472,136.47226824523727,136.89704160426552,137.17900714030554,137.6030522917279,137.88647504378375,138.31124321616085,138.59321772727554,139.0172651148051,139.30068197966585,139.7254450699657,140.00742837435448,140.4314779527724,140.7148890487428,141.13964715840834,141.42163907973915,141.84569080518452,142.12909624703875,142.5538494745056,142.83584984169767,143.25990367161359,143.54330357073437,143.96805201154874,144.2500606585661,144.6741165516486,144.9575110161595,145.38225476308997,145.66427152874516,146.0883294448944,146.37171857978575,146.7964577229301,147.07848245069707,147.50254235097103,147.78592625821986,148.21066088510636,148.49269342294252,148.91675526951292,149.20013404819716,149.6248642438816,149.90690444405823,150.33096820016826,150.6143419465756,151.03906779373344,151.3211155126739,151.7451811425984,152.02854995033005,152.45327152934436,152.7353266274702,153.15939409647717,153.44275805654695,153.86747544559248,154.149537787176,154.5736070614903,154.85696626241906,155.28167953754235,155.56374899056658,155.98782003733498,156.27117456524093,156.69588380043683,156.97796023646123,157.40203302371924,157.68538296240396,158.11008822968887,158.39217152372146,158.81624602036155,159.09959145139248,159.52429282087414,159.8063828512491,160.23045902699025,160.51380002977936,160.93849756972384,161.22059421798446,161.64467204334326,161.92800869522233,162.35270247211778,162.63480562290474,163.0588850691676,163.3422174454602,163.76690752407828,164.04901706502238,164.47309810421885,164.7564262783094,165.1811127217637,165.46322854338362,165.88731114826112,166.17063519166075,166.59531806146293,166.87744005706705,167.3015242010664,167.5848441834762,168.00952353958988,168.29165160518212,168.71573726241425,168.999053251786,169.42372915267802,169.70586318686813,170.12995033209174,170.41326239468572,170.83793489737576,171.12007480129267,171.5441634098928,171.8274716103336,172.2521407704415,172.53428644765074,172.95837649561815,173.2416808969481,173.6663467687393,173.94849812516347,174.37258958907503,174.6558902528054,175.0805528892344,175.3627098330771,175.78680269007683,176.0700996762369,176.49475912898944,176.77692157066204,177.20101579844288,177.48430916562737,177.90896548516042,178.19113333721182,178.61522891399827,178.89851871941255,179.32317195499303,179.60534513204223,180.02944203657356,180.31272833607727,180.7373785358192,181.0195569544904,181.44365516600465,181.72693801415355,182.15158522505368,182.43376880391415,182.8578683021324,183.1411477522187,183.56579202019094,183.84798067969092,184.2720814448027,184.5553575488937,184.97999891880204,185.2621925812172,185.68629459386602,185.96956740284148,186.39420591853172,186.67640450790776,187.1005077491774,187.38377731276526,187.8084130170957,188.09061645919502,188.51472091059628,188.79798727740717,189.222620212278,189.5048284345283,189.92893407798613,190.21219729554676,190.63682750192837,190.91904043337323,191.34314725121462,191.62640736599954,192.05103488395994,192.33325245521118,192.75736043015323,193.0406174876158,193.4652423563468,193.7474644995387,194.1715736146772,194.45482765927926,194.87944991712183,195.1616765658668,195.58578680466533,195.86903787990587,196.2936575643747,196.5758886537207,197.0,197.28324814844265,197.70786529624965,197.99010076263914,198.41421320056685,198.6974584638666,199.12207311094366,199.40431289217392,199.8284264062548,200.1116688251837,200.53628100670463,200.8185250418895,201.24263961695593,201.52587923142775,201.9504889818294,202.2327372113625,202.65685283256522,202.9400896816595,203.36469703466233,203.64694940018128,204.07106605298068,204.35430017496574,204.77890516359344,205.06116160794565,205.48527927810304,205.76851071045832,206.19311336705692,206.47537383426626,206.8994925078358,207.18272128727335,207.60732164352973,207.8895860787644,208.31370574208506,208.59693190457045,209.02152999152983,209.30379834107168,209.72791898075945,210.01114256153173,210.4357384096152,210.71801062082946,211.14213222377006,211.42535325736125,211.84994689638228,212.13222291768878,212.55634547103034,212.83956399128428,213.26415545046476,213.54643523130983,213.97055872245602,214.25377476254647,214.67836407053227,214.9606475613618,215.38477197796504,215.6679855704133,216.0925727552893,216.37485990752253,216.79898523747752,217.08219641416935,217.50678150347403,217.7890722694782,218.2131985009156,218.49640729311776,218.9209903138573,219.20328464692312,219.62741176820347,219.91061820657956,220.33519918524138,220.6174970395594,221.0416250392672,221.32482915389318,221.74940811645925,222.03170944709677,222.45583831403482,222.73904013441378,223.16361710637332,223.4459218692523,223.8700515924361,224.15325114751292,224.57782615387475,224.86013430575017,225.28426487440262,225.56746219257778,225.99203525788246,226.27434675632145,226.69847815986768,226.98167326901086,227.40624441734224,227.68855922070392,228.11269144876616,228.3958843762295,228.8204536312259,229.10277169864185,229.52690474103466,229.81009551366537,230.23466289853056,230.51698418988568,230.94111803661124,231.224306680764,231.6488722182778,231.93119669419204,232.35533133543547,232.63851787698442,233.063081589513,233.34540921132347,233.76954463744843,234.05272910179877,234.47729101130454,234.75962174104814,235.18375794259262,235.46694035469184,235.89150048274314,236.17383428313985,236.59797125081187,236.8811516351607,237.30571000294114,237.58804683737776,238.01218456205137,238.29536294271443,238.71991957103202,239.00225940354622,239.42639787625757,239.70957427687364,240.13412918616962,240.41647198143474,240.84061119337827,241.1237856371702,241.54833884752756,241.83068457083772,242.25482451336237,242.53799702314686,242.9625485542988,243.24489717155424,243.66903783616004,243.9522084343571,244.37675830569486,244.6591097833882,245.0832511617226,245.36641987036447,245.79096810094546,246.0733224061479,246.49746449000241,246.7806313307428,247.205177939298,247.487535039646,247.911677820953,248.19484281507542,248.61938782001695,248.90174768369948,249.3258911545289,249.6090543229552,250.03359774238342,250.31596033812946,250.74010449068572,251.02326585398413,251.44780770569466,251.73017300276103,252.15431782938003,252.43747740777317,252.8620177092637,253.14438567742323,253.56853117056934,253.85168898394195,254.27622775241886,254.55859836194887,254.98274451421216,255.2659005821185,255.6904378345033,255.9728110561745,256.3969578602679,256.680112201939,257.10464795487457,257.3870237599402,257.81117120869686,258.09432384304773,258.5188581129044,258.80123647308955,259.22538455946017,259.50853550509663,259.9330683079781,260.21544919546955,260.63959791251983,260.9227471877452,261.34727853949425,261.62966192693057,262.0538112678386,262.3369588906603,262.7614888068646,263.0438746673262,263.4680246253803,263.7511706135159,264.17569910951306,264.45808741651297,264.88223798510916,265.1653823559931,265.5899094468764,265.87230017435064,266.29645134699035,266.5795941177794,267.0041198184028,267.28651294070187,267.7106647109898,267.99380589856924,268.41833022355235,268.7007257154323,269.1248780770741,269.4080176980633,269.8325406617964,270.11493849841037,270.53909144521054,270.8222295159686,271.24675113261725,271.529151289507,271.9533048153672,272.2364413519983,272.66096163550804,272.94336408859624,273.36751818751253,273.6506532058712,274.07517216997235,274.3575768955543,274.781731561616,275.0648650773123,275.4893827355239,275.77178971026024,276.1959449376475,276.4790769660518,276.90359333168647,277.1860025325954,277.6101583155775,277.89328887182575,278.3178039579933,278.6002153624437,279.02437169537717,279.30750079437536,279.7320146139873,280.01442819969117,280.4385850770183,280.7217127334471,281.1462252992204,281.4286410442263,281.85279846047297,282.1359246887925,282.56043601325365,282.84285389593987,283.2670118457142,283.55013666016805,283.9746467556567,284.2570667547247,284.68122523271535,284.96434864733516,285.3888575260078,285.6712796204757,286.0954386214502,286.3785606500598,286.8030683238936,287.08549249308993,287.50965201189337,287.7927726681127,288.21727914890874,288.4997053724665,288.9238654040195,289.20698470126894,289.63149000065584,289.9139182585065,290.33807879780426,290.621196749308,291.04570087874515,291.3281311511128,291.7522921932234,292.0354088120137,292.45991178279456,292.7423440501903,293.1665055902533,293.44962088917407,293.87412271242937,294.15655695564567,294.5807189888707,294.86383298058104,295.2883336672819,295.57076986738724,295.9949323890529,296.2780450860306,296.7025446469915,296.98498278532537,297.4091457907776,297.6922572053227,298.1167556512046,298.39919570937184,298.8233591940228,299.10646933826087,299.53096667957385,299.8134086394403,300.2375725987672,300.5206814846525,300.945177731759,301.2276215754458,301.65178600498956,301.93489364430866,302.35938880742566,302.64183451730526,303.0659994126692,303.3491058170437,303.773599906246,304.05604746493697,304.4802128217858,304.76331800267565,305.187811027898,305.4702604182607,305.8944262323196,306.17753020102566,306.6020221720659,306.88447337719776,307.30863964425083,307.59174241191846,308.01623333843946,308.29868634167093,308.72285305756037,309.00595463518175,309.43044452671427,309.71289931160436,310.1370664722293,310.4201668706465,310.84465573659133,311.12711228692365,311.55127988823926,311.8343791181466,312.25886696777724,312.54132526755564,312.96549330557195,313.2485913775192,313.67307821998367,313.9555382534285,314.37970672420954,314.6628036486041,315.08728949292765,315.3697512444718,315.7939201441345,316.0770159312442,316.5015007863312,316.78396424061617,317.2081335653296,317.491228225285,317.9157120999212,318.19817724179376,318.622346987778,318.9054405305748,319.3299234334296,319.6123902479377,320.036560411463,320.31965284696474,320.7441347865928,321.0266032589823,321.4507738363683,321.7338651743083,322.158346159152,322.4408162748631,322.8649872624779,323.1480775124618,323.5725575508529,323.8550292955167,324.27920068977596,324.5622898612838,324.98676896144553,325.269242320881,325.6934141182471,325.9765022206355,326.4009803906845,326.6834553508947,327.10762754787606,327.3907145903805,327.8151918383283,328.0976683854977,328.5218409786479,328.80492697038466,329.2294033041399,329.5118814246309,329.93605441054785,330.2191393605162,330.64361478788607,330.9260944682362,331.3502678435616,331.63335176064544,332.05782628933775,332.3403075162566,332.7644812776748,333.04756417064516,333.47203780826965,333.7545205686359,334.1786947128736,334.46177659039006,334.8862493444602,335.16873362531896,335.5929081491443,335.8759890197571,336.3004608976919,336.5829466862515,337.0071215864733,337.29020145862523,337.7146724677505,337.99715975138014,338.4213350248474,338.70441390687546,339.12888405442555,339.41137282065256,339.8355484642535,340.1186263643907,340.54309565751,340.8255858940171,341.24976190467885,341.53283883105587,341.95730727680024,342.23979897142294,342.66397534611076,342.9470513067578,343.3715189120961,343.65401205282035,344.07818878853686,344.3612637913852,344.7857305632007,345.0682251381602,345.4924022319449,345.77547628482847,346.19994222992005,346.48243822739414,346.9066156763229,347.18968878697996,347.61415391206384,347.89665132047475,348.320829121659,348.6039012977336,349.0283656094444,349.31086441735533,349.7350425679417,350.0181138169852,350.44257732187737,350.72507751798986,351.14925601515944,351.4323263446321,351.8567890491812,352.13929062233314,352.56346946330103,352.8465388805734,353.2710007911773,353.55350373034065,353.97768291235536,354.2607514247097,354.68521254768996,354.9677168419686,355.39189636231157,355.6749639769434,356.0994243185462,356.3819299571739,356.8061098131589,357.08917653717816,357.5136361035758,357.7961430759141,358.22032326488676,358.50338910531934,358.9278479026112,359.21035619814745,359.63453671748493,359.9176016812737,360.34205971548755,360.62456932383293,361.048750170943,361.3318142649495,361.7562715420425,362.03878245293004,362.4629636252509,362.74602685625655,363.1704833821163,363.4529955853989,363.8771770803989,364.1602394551058,364.5846952355515,364.8672087212004,365.2913905363771,365.5744520614098,365.99890710219336,366.28142186029584,366.705603993176,366.9886646750823,367.41311898188934,367.6956350026473,368.11981745078594,368.40287729603847,368.82733087448923,369.1098481482172,369.53403090919784,369.8170899241948,370.24154277984525,370.52406129696897,370.9482443684024,371.231302559469,371.65575469781174,371.9382744488661,372.36245782839063,372.6455152017799,373.0699666282452,373.3524876038728,373.7766712891536,374.05972785104785,374.48417857100446,374.76670076195404,375.1908847506826,375.4739405071942,375.8983905259505,376.180913923075,376.6050982129689,376.88815317014144,377.31260249294616,377.5951270872017,378.0193116760042,378.3023658398134,378.72681447185647,379.00934025430035,379.43352513977993,379.71657851613486,380.1410264625485,380.42355342433785,380.8477386042879,381.1307911990318,381.55523846489115,381.8377665972815,382.26195206951996,382.5450038884314,382.9694504787555,383.25197977309915,383.67616553546816,383.9592165842617,384.38366250401435,384.6661929517592,385.0903790021246,385.37342928645194,385.7978745405423,386.08040613323027,386.5045924694815,386.7876419949324,387.21208658821587,387.49461931748164,387.9188059375312,388.2018547096343,388.6262986469134,388.90883250448303,389.3330194062661,389.6160674304898,390.04051071651514,390.32304569420444,390.74723287567883
